;FAMI_ESTRATOVIVIENDA;ESTU_DEPTO_RESIDE;COLE_JORNADA;PUNT_SOCIALES_CIUDADANAS;PUNT_MATEMATICAS;PUNT_INGLES;PUNT_LECTURA_CRITICA;PUNT_C_NATURALES;PUNT_GLOBAL
611;Estrato 4;BOGOTA;SABATINA;43.75;46.75;59.5;48.75;44.25;234.625
612;Estrato 4;BOGOTA;TARDE;60.166666666666664;60.666666666666664;71.08333333333333;60.25;60.5;306.0833333333333
613;Estrato 4;BOGOTA;UNICA;53.0;60.75;69.0;67.25;49.5;292.5
614;Estrato 4;BOGOTÁ;COMPLETA;61.56731563421829;64.41014749262537;68.55492625368731;63.197994100294984;61.01085545722714;315.0416519174041
615;Estrato 4;BOGOTÁ;MAÑANA;50.46508728179551;54.285536159600994;55.12593516209476;55.25935162094763;51.15087281795511;264.8441396508728
616;Estrato 4;BOGOTÁ;NOCHE;44.78235294117647;48.06470588235294;49.3;49.88823529411765;45.523529411764706;236.1705882352941
617;Estrato 4;BOGOTÁ;SABATINA;46.21739130434783;47.68115942028985;48.2463768115942;50.47826086956522;46.05797101449275;238.31884057971016
618;Estrato 4;BOGOTÁ;TARDE;48.438311688311686;51.9448051948052;51.76623376623377;53.55194805194805;49.535714285714285;254.6883116883117
619;Estrato 4;BOGOTÁ;UNICA;52.99780701754386;56.973684210526315;56.73464912280702;57.291666666666664;53.6578947368421;276.75657894736844
620;Estrato 4;BOLIVAR;COMPLETA;60.15277777777778;62.767361111111114;66.86458333333333;63.170138888888886;59.861111111111114;309.5173611111111
621;Estrato 4;BOLIVAR;MAÑANA;44.17469310670444;47.506137865911235;47.696883852691215;49.57223796033994;45.81869688385269;234.19830028328613
622;Estrato 4;BOLIVAR;NOCHE;33.4375;36.625;36.4125;39.9375;34.825;181.0375
623;Estrato 4;BOLIVAR;SABATINA;34.3;34.1;33.3;39.05;33.95;175.95
624;Estrato 4;BOLIVAR;TARDE;39.485;43.42;43.375;46.05;42.03;213.955
625;Estrato 4;BOLIVAR;UNICA;38.5;42.0;40.476190476190474;44.523809523809526;42.357142857142854;208.73809523809524
626;Estrato 4;BOYACA;COMPLETA;58.73913043478261;63.78656126482213;61.1205533596838;60.75494071146245;58.93675889328063;302.9881422924901
627;Estrato 4;BOYACA;MAÑANA;52.144329896907216;55.68556701030928;55.72164948453608;55.6958762886598;52.365979381443296;270.5670103092784
628;Estrato 4;BOYACA;NOCHE;42.0;41.0;43.75;50.0;44.5;221.5
629;Estrato 4;BOYACA;SABATINA;44.7;48.6;49.25;50.7;46.8;239.1
630;Estrato 4;BOYACA;TARDE;48.94444444444444;49.55555555555556;50.55555555555556;54.388888888888886;52.44444444444444;256.44444444444446
631;Estrato 4;BOYACA;UNICA;49.47692307692308;53.66153846153846;50.01538461538462;54.784615384615385;51.292307692307695;260.6461538461538
632;Estrato 4;CALDAS;COMPLETA;60.02571428571429;64.25142857142858;64.80285714285715;62.40857142857143;61.15714285714286;310.9057142857143
633;Estrato 4;CALDAS;MAÑANA;53.13907284768212;56.44039735099338;55.556291390728475;56.66887417218543;53.97019867549669;275.46026490066225
634;Estrato 4;CALDAS;NOCHE;40.35;43.3;45.95;46.6;40.25;214.45
635;Estrato 4;CALDAS;SABATINA;42.55813953488372;43.18604651162791;43.44186046511628;45.72093023255814;43.25581395348837;218.32558139534885
636;Estrato 4;CALDAS;TARDE;48.45454545454545;49.90909090909091;50.68181818181818;52.45454545454545;47.09090909090909;247.72727272727272
637;Estrato 4;CALDAS;UNICA;51.03125;55.552083333333336;52.177083333333336;55.96875;54.260416666666664;270.21875
638;Estrato 4;CAQUETA;COMPLETA;60.166666666666664;64.16666666666667;61.666666666666664;61.166666666666664;62.5;310.0
639;Estrato 4;CAQUETA;MAÑANA;48.13846153846154;51.03076923076923;53.38461538461539;52.61538461538461;49.09230769230769;252.2923076923077
640;Estrato 4;CAQUETA;NOCHE;33.333333333333336;38.0;36.333333333333336;41.0;36.333333333333336;185.66666666666666
641;Estrato 4;CAQUETA;SABATINA;37.77777777777778;40.55555555555556;37.833333333333336;43.77777777777778;38.05555555555556;199.33333333333334
642;Estrato 4;CAQUETA;UNICA;43.86363636363637;48.36363636363637;44.0;48.86363636363637;44.27272727272727;230.8181818181818
643;Estrato 4;CASANARE;COMPLETA;61.25714285714286;65.5;69.05714285714286;63.714285714285715;60.81428571428572;316.5285714285714
644;Estrato 4;CASANARE;MAÑANA;47.96363636363636;53.872727272727275;48.63636363636363;54.8;50.945454545454545;258.23636363636365
645;Estrato 4;CASANARE;NOCHE;28.0;48.0;35.5;53.5;45.0;215.0
646;Estrato 4;CASANARE;SABATINA;37.0;44.78947368421053;41.05263157894737;43.578947368421055;40.26315789473684;206.89473684210526
647;Estrato 4;CASANARE;TARDE;47.09090909090909;56.09090909090909;52.0;53.0;51.36363636363637;259.3636363636364
648;Estrato 4;CASANARE;UNICA;48.25;51.75;50.333333333333336;51.75;48.416666666666664;250.33333333333334
649;Estrato 4;CAUCA;COMPLETA;53.73548387096774;58.987096774193546;57.251612903225805;57.50322580645161;56.94838709677419;284.1483870967742
650;Estrato 4;CAUCA;MAÑANA;49.948660714285715;54.254464285714285;52.97767857142857;54.595982142857146;52.341517857142854;263.99330357142856
651;Estrato 4;CAUCA;NOCHE;32.0;34.0;32.0;35.0;33.5;167.5
652;Estrato 4;CAUCA;SABATINA;31.0;31.571428571428573;35.142857142857146;36.57142857142857;34.857142857142854;168.0
653;Estrato 4;CAUCA;TARDE;42.65;46.325;43.85;48.475;43.775;225.925
654;Estrato 4;CAUCA;UNICA;45.3875;49.925;48.2;50.075;47.4875;241.1
655;Estrato 4;CESAR;COMPLETA;56.977653631284916;59.41899441340782;64.33519553072625;59.06145251396648;57.90502793296089;293.9888268156425
656;Estrato 4;CESAR;MAÑANA;41.46875;46.16517857142857;45.236607142857146;48.236607142857146;44.254464285714285;225.20535714285714
657;Estrato 4;CESAR;NOCHE;34.166666666666664;39.77777777777778;39.44444444444444;41.94444444444444;41.22222222222222;196.5
658;Estrato 4;CESAR;SABATINA;31.6;35.1;37.1;38.7;36.1;177.5
659;Estrato 4;CESAR;TARDE;43.91525423728814;49.20338983050848;48.152542372881356;50.91525423728814;45.94915254237288;237.6949152542373
660;Estrato 4;CESAR;UNICA;42.51851851851852;46.648148148148145;44.25925925925926;48.666666666666664;44.31481481481482;227.2037037037037
661;Estrato 4;CHOCO;COMPLETA;31.25;34.25;36.5;38.75;35.5;175.25
662;Estrato 4;CHOCO;MAÑANA;36.15723270440252;40.660377358490564;39.41509433962264;42.509433962264154;38.534591194968556;197.25157232704402
663;Estrato 4;CHOCO;NOCHE;30.571428571428573;32.42857142857143;35.714285714285715;34.42857142857143;30.571428571428573;161.28571428571428
664;Estrato 4;CHOCO;TARDE;37.892857142857146;40.785714285714285;38.964285714285715;41.857142857142854;38.5;198.5
665;Estrato 4;CHOCO;UNICA;36.381443298969074;41.08247422680412;41.58762886597938;42.34020618556701;38.670103092783506;198.8659793814433
666;Estrato 4;CORDOBA;COMPLETA;60.43356643356643;61.74125874125874;67.22377622377623;63.30769230769231;60.36363636363637;309.54545454545456
667;Estrato 4;CORDOBA;MAÑANA;41.89850746268657;47.32835820895522;45.25373134328358;48.45373134328358;45.12835820895523;228.3223880597015
668;Estrato 4;CORDOBA;NOCHE;41.05263157894737;43.94736842105263;42.68421052631579;48.36842105263158;43.26315789473684;220.1578947368421
669;Estrato 4;CORDOBA;SABATINA;35.92857142857143;39.214285714285715;39.357142857142854;41.214285714285715;38.07142857142857;193.21428571428572
670;Estrato 4;CORDOBA;TARDE;37.0;40.85964912280702;40.91228070175438;45.45614035087719;40.8421052631579;205.12280701754386
671;Estrato 4;CORDOBA;UNICA;38.83132530120482;42.75903614457831;41.75903614457831;45.44578313253012;42.04819277108434;211.12048192771084
672;Estrato 4;CUNDINAMARCA;COMPLETA;57.705579399141634;61.73476394849786;64.15107296137339;60.89356223175966;58.007725321888415;299.69699570815453
673;Estrato 4;CUNDINAMARCA;MAÑANA;49.97623089983022;53.61799660441426;53.421052631578945;55.06112054329372;51.11035653650254;262.572156196944
674;Estrato 4;CUNDINAMARCA;NOCHE;41.38823529411765;42.84705882352941;44.50588235294118;47.917647058823526;42.188235294117646;218.2941176470588
675;Estrato 4;CUNDINAMARCA;SABATINA;41.31764705882353;44.15294117647059;43.48235294117647;46.56470588235294;41.752941176470586;217.1764705882353
676;Estrato 4;CUNDINAMARCA;TARDE;47.9054054054054;53.12162162162162;48.554054054054056;52.86486486486486;49.62162162162162;253.5
677;Estrato 4;CUNDINAMARCA;UNICA;49.53648068669528;54.223175965665234;50.35622317596567;53.832618025751074;50.02145922746781;258.91416309012874
678;Estrato 4;GUAINIA;MAÑANA;40.0;55.5;47.5;44.0;47.5;234.0
679;Estrato 4;GUAINIA;SABATINA;39.0;25.0;29.0;36.0;33.0;165.0
680;Estrato 4;GUAINIA;UNICA;41.9;45.6;47.6;44.1;42.2;218.9
681;Estrato 4;GUAVIARE;COMPLETA;58.5;64.0;58.5;61.5;59.0;303.0
682;Estrato 4;GUAVIARE;MAÑANA;40.4375;46.0625;41.875;48.375;46.25;225.125
683;Estrato 4;GUAVIARE;NOCHE;28.0;38.0;31.0;49.0;32.0;182.0
684;Estrato 4;GUAVIARE;SABATINA;36.25;36.25;35.25;36.25;35.0;179.25
685;Estrato 4;GUAVIARE;UNICA;41.0;49.0;43.666666666666664;41.333333333333336;41.666666666666664;216.33333333333334
686;Estrato 4;HUILA;COMPLETA;58.251063829787235;62.63404255319149;61.97446808510638;61.353191489361706;59.40425531914894;302.65531914893614
687;Estrato 4;HUILA;MAÑANA;49.906666666666666;54.4;52.333333333333336;55.32;51.22666666666667;263.4266666666667
688;Estrato 4;HUILA;NOCHE;34.583333333333336;35.75;33.666666666666664;38.5;36.25;180.33333333333334
689;Estrato 4;HUILA;SABATINA;37.432432432432435;42.67567567567568;42.13513513513514;44.513513513513516;41.75675675675676;208.21621621621622
690;Estrato 4;HUILA;TARDE;45.75;51.32142857142857;51.214285714285715;52.785714285714285;48.785714285714285;248.92857142857142
691;Estrato 4;HUILA;UNICA;44.38235294117647;50.23529411764706;45.529411764705884;51.705882352941174;46.088235294117645;239.5
692;Estrato 4;LA GUAJIRA;COMPLETA;53.467532467532465;57.41558441558441;62.324675324675326;58.16883116883117;56.142857142857146;283.7922077922078
693;Estrato 4;LA GUAJIRA;MAÑANA;41.276041666666664;46.307291666666664;44.192708333333336;48.395833333333336;43.692708333333336;224.28645833333334
694;Estrato 4;LA GUAJIRA;NOCHE;35.690140845070424;37.95774647887324;37.57746478873239;40.647887323943664;37.63380281690141;189.81690140845072
695;Estrato 4;LA GUAJIRA;SABATINA;32.45;37.2;37.55;39.1;37.1;182.65
696;Estrato 4;LA GUAJIRA;TARDE;38.583333333333336;41.958333333333336;39.791666666666664;45.625;43.0;210.58333333333334
697;Estrato 4;LA GUAJIRA;UNICA;41.92631578947368;46.23157894736842;41.89473684210526;48.26315789473684;43.72631578947368;223.96842105263158
698;Estrato 4;MAGDALENA;COMPLETA;58.05806451612903;62.39354838709677;62.18064516129032;60.70967741935484;58.75483870967742;300.8322580645161
699;Estrato 4;MAGDALENA;MAÑANA;43.75234521575985;47.46153846153846;47.050656660412756;49.79549718574109;45.42213883677298;233.20637898686678
700;Estrato 4;MAGDALENA;NOCHE;35.61702127659574;38.829787234042556;36.212765957446805;41.361702127659576;37.51063829787234;190.80851063829786
701;Estrato 4;MAGDALENA;SABATINA;40.5;41.857142857142854;34.5;46.0;37.92857142857143;205.14285714285714
702;Estrato 4;MAGDALENA;TARDE;40.40157480314961;44.16535433070866;42.74015748031496;47.039370078740156;42.52755905511811;217.33858267716536
703;Estrato 4;MAGDALENA;UNICA;40.137614678899084;42.596330275229356;40.36697247706422;45.04587155963303;40.22935779816514;209.40366972477065
704;Estrato 4;META;COMPLETA;57.07486631016043;61.919786096256686;62.54545454545455;59.80748663101604;58.080213903743314;297.3850267379679
705;Estrato 4;META;MAÑANA;48.98979591836735;54.09863945578231;51.77891156462585;53.704081632653065;50.476190476190474;259.0816326530612
706;Estrato 4;META;NOCHE;36.46666666666667;37.4;40.46666666666667;40.733333333333334;37.733333333333334;191.33333333333334
707;Estrato 4;META;SABATINA;39.42857142857143;42.535714285714285;39.0;44.5;40.607142857142854;207.71428571428572
708;Estrato 4;META;TARDE;44.325581395348834;49.97674418604651;47.41860465116279;51.44186046511628;46.76744186046512;240.3953488372093
709;Estrato 4;META;UNICA;52.4367816091954;56.67816091954023;52.49425287356322;56.45977011494253;53.37931034482759;272.7931034482759
710;Estrato 4;NARIÑO;COMPLETA;65.86486486486487;68.62162162162163;71.29729729729729;65.79729729729729;67.95945945945945;336.9189189189189
711;Estrato 4;NARIÑO;MAÑANA;50.69796557120501;54.15179968701096;53.12050078247261;54.77621283255086;52.21596244131455;264.84976525821594
712;Estrato 4;NARIÑO;NOCHE;33.74074074074074;36.629629629629626;34.48148148148148;37.407407407407405;36.333333333333336;179.55555555555554
713;Estrato 4;NARIÑO;SABATINA;34.125;41.0;39.0;40.375;37.875;191.875
714;Estrato 4;NARIÑO;TARDE;44.37931034482759;50.46551724137931;46.13793103448276;49.62068965517241;45.86206896551724;237.29310344827587
715;Estrato 4;NARIÑO;UNICA;43.72222222222222;47.833333333333336;43.77777777777778;48.55555555555556;43.611111111111114;228.83333333333334
716;Estrato 4;NORTE SANTANDER;COMPLETA;59.601990049751244;62.67164179104478;63.83582089552239;61.98009950248756;59.53233830845771;305.86567164179104
717;Estrato 4;NORTE SANTANDER;MAÑANA;56.00545454545455;60.63454545454545;60.403636363636366;59.16909090909091;56.54909090909091;291.3363636363636
718;Estrato 4;NORTE SANTANDER;NOCHE;39.44444444444444;44.888888888888886;44.55555555555556;45.888888888888886;45.666666666666664;220.22222222222223
719;Estrato 4;NORTE SANTANDER;SABATINA;41.53846153846154;45.53846153846154;43.11538461538461;45.96153846153846;42.38461538461539;219.0
720;Estrato 4;NORTE SANTANDER;TARDE;51.354838709677416;57.61290322580645;53.70967741935484;58.41935483870968;52.45161290322581;274.258064516129
721;Estrato 4;NORTE SANTANDER;UNICA;48.72043010752688;53.204301075268816;49.526881720430104;53.064516129032256;50.61290322580645;256.31182795698925
722;Estrato 4;PUTUMAYO;COMPLETA;39.0;43.0;39.0;45.5;36.5;204.5
723;Estrato 4;PUTUMAYO;MAÑANA;45.1;49.22;46.4;49.92;46.82;238.24
724;Estrato 4;PUTUMAYO;NOCHE;31.0;29.5;36.0;45.5;41.5;184.5
725;Estrato 4;PUTUMAYO;SABATINA;31.09090909090909;35.72727272727273;35.18181818181818;36.54545454545455;34.45454545454545;172.63636363636363
726;Estrato 4;PUTUMAYO;TARDE;48.0;61.0;49.0;64.0;49.0;275.0
727;Estrato 4;PUTUMAYO;UNICA;42.875;49.1875;44.28125;48.1875;45.9375;231.90625
728;Estrato 4;QUINDIO;COMPLETA;60.450331125827816;62.74834437086093;67.18543046357615;63.09271523178808;60.42384105960265;310.4701986754967
729;Estrato 4;QUINDIO;MAÑANA;57.12021857923497;62.95628415300546;61.5792349726776;59.978142076502735;58.978142076502735;299.4972677595628
730;Estrato 4;QUINDIO;NOCHE;43.0;56.0;44.0;50.0;36.5;231.0
731;Estrato 4;QUINDIO;SABATINA;40.61290322580645;41.096774193548384;44.0;46.61290322580645;38.45161290322581;209.32258064516128
732;Estrato 4;QUINDIO;TARDE;44.333333333333336;46.666666666666664;39.666666666666664;54.333333333333336;45.333333333333336;235.33333333333334
733;Estrato 4;QUINDIO;UNICA;50.45303867403315;53.30939226519337;52.193370165745854;54.31491712707182;50.94475138121547;261.27624309392263
734;Estrato 4;RISARALDA;COMPLETA;61.479069767441864;65.1767441860465;69.11162790697675;62.86046511627907;60.674418604651166;315.26976744186044
735;Estrato 4;RISARALDA;MAÑANA;52.83994708994709;56.33465608465608;57.164021164021165;57.104497354497354;53.301587301587304;275.3505291005291
736;Estrato 4;RISARALDA;NOCHE;42.35294117647059;45.911764705882355;49.205882352941174;49.11764705882353;45.73529411764706;230.2058823529412
737;Estrato 4;RISARALDA;SABATINA;42.285714285714285;43.476190476190474;42.666666666666664;47.76190476190476;42.19047619047619;219.14285714285714
738;Estrato 4;RISARALDA;TARDE;52.03030303030303;54.28787878787879;52.71212121212121;56.06060606060606;50.27272727272727;265.6212121212121
739;Estrato 4;RISARALDA;UNICA;51.63522012578616;53.930817610062896;54.37735849056604;54.893081761006286;51.490566037735846;265.49056603773585
740;Estrato 4;SAN ANDRES;COMPLETA;50.5;48.0;57.5;56.5;50.0;258.5
741;Estrato 4;SAN ANDRES;MAÑANA;47.17391304347826;48.67391304347826;53.80434782608695;53.608695652173914;46.26086956521739;246.47826086956522
742;Estrato 4;SAN ANDRES;NOCHE;28.0;35.0;41.5;38.0;35.0;173.0
743;Estrato 4;SAN ANDRES;TARDE;38.0;37.0;47.5;37.25;37.5;191.0
744;Estrato 4;SAN ANDRES;UNICA;36.0;35.75;45.875;40.125;38.125;190.625
745;Estrato 4;SANTANDER;COMPLETA;62.77463414634146;66.82731707317073;67.81365853658536;64.68975609756097;63.44;323.4682926829268
746;Estrato 4;SANTANDER;MAÑANA;57.21226740179187;61.65678842177808;60.031013094417645;60.6381805651275;58.345279117849756;297.53480358373537
747;Estrato 4;SANTANDER;NOCHE;41.87323943661972;45.15492957746479;44.53521126760563;48.2112676056338;43.929577464788736;223.8732394366197
748;Estrato 4;SANTANDER;SABATINA;43.214285714285715;45.642857142857146;45.91428571428571;47.957142857142856;44.357142857142854;226.72857142857143
749;Estrato 4;SANTANDER;TARDE;51.376288659793815;55.902061855670105;54.45876288659794;57.04123711340206;52.20103092783505;270.78350515463916
750;Estrato 4;SANTANDER;UNICA;55.450184501845015;58.82656826568266;55.808118081180815;58.90036900369004;55.343173431734314;285.1549815498155
751;Estrato 4;SUCRE;COMPLETA;54.421052631578945;61.68421052631579;60.10526315789474;61.10526315789474;58.8421052631579;295.5263157894737
752;Estrato 4;SUCRE;MAÑANA;44.881294964028775;49.51798561151079;47.14028776978417;49.884892086330936;47.143884892086334;238.99640287769785
753;Estrato 4;SUCRE;NOCHE;34.15384615384615;36.30769230769231;36.23076923076923;41.07692307692308;39.53846153846154;188.30769230769232
754;Estrato 4;SUCRE;SABATINA;31.181818181818183;35.90909090909091;31.09090909090909;36.54545454545455;32.72727272727273;169.27272727272728
755;Estrato 4;SUCRE;TARDE;35.96296296296296;40.25925925925926;40.925925925925924;43.925925925925924;40.22222222222222;200.77777777777777
756;Estrato 4;SUCRE;UNICA;43.857142857142854;49.07142857142857;48.07142857142857;54.142857142857146;47.357142857142854;242.78571428571428
757;Estrato 4;TOLIMA;COMPLETA;58.134328358208954;61.13731343283582;64.40597014925373;61.635820895522386;58.4089552238806;300.8865671641791
758;Estrato 4;TOLIMA;MAÑANA;51.65826330532213;54.65546218487395;55.11764705882353;55.45378151260504;52.296918767507;268.20168067226894
759;Estrato 4;TOLIMA;NOCHE;36.11764705882353;35.05882352941177;41.88235294117647;40.588235294117645;37.0;187.7058823529412
760;Estrato 4;TOLIMA;SABATINA;37.8125;40.03125;42.25;45.3125;39.8125;204.3125
761;Estrato 4;TOLIMA;TARDE;48.18;52.34;52.22;54.3;48.76;254.98
762;Estrato 4;TOLIMA;UNICA;46.603053435114504;49.2442748091603;48.42748091603053;50.9236641221374;47.16793893129771;242.4351145038168
763;Estrato 4;VALLE;COMPLETA;59.84407484407485;62.696465696465694;67.84060984060984;63.32917532917533;60.943866943866944;310.8787248787249
764;Estrato 4;VALLE;MAÑANA;51.715121951219515;55.17707317073171;56.597073170731704;56.67756097560976;52.86487804878049;271.49121951219513
765;Estrato 4;VALLE;NOCHE;41.86666666666667;43.906666666666666;44.7;47.986666666666665;43.413333333333334;221.56666666666666
766;Estrato 4;VALLE;SABATINA;38.6031746031746;42.77777777777778;43.63492063492063;44.507936507936506;40.82539682539682;209.15873015873015
767;Estrato 4;VALLE;TARDE;45.24107142857143;49.83482142857143;48.357142857142854;51.294642857142854;47.04017857142857;241.72767857142858
768;Estrato 4;VALLE;UNICA;48.6231884057971;52.207729468599034;50.0;53.71980676328502;49.40096618357488;254.53140096618358
769;Estrato 4;VAUPES;MAÑANA;35.625;36.25;41.75;42.0;36.0;188.875
770;Estrato 4;VAUPES;NOCHE;28.5;37.5;40.5;32.5;33.0;167.5
771;Estrato 4;VICHADA;COMPLETA;39.285714285714285;47.285714285714285;40.857142857142854;45.285714285714285;46.285714285714285;221.28571428571428
772;Estrato 4;VICHADA;MAÑANA;41.5;43.0;45.5;49.5;38.5;216.5
773;Estrato 4;VICHADA;NOCHE;32.75;38.0;36.0;37.0;40.25;184.5
774;Estrato 4;VICHADA;UNICA;31.0;34.0;32.0;34.0;26.0;157.0
775;Estrato 5;AMAZONAS;COMPLETA;33.5;33.5;28.0;37.0;36.5;172.5
776;Estrato 5;AMAZONAS;MAÑANA;28.0;40.0;32.0;38.0;36.0;176.0
777;Estrato 5;AMAZONAS;NOCHE;38.0;30.0;36.0;41.0;32.0;177.0
778;Estrato 5;ANTIOQUIA;COMPLETA;60.65214832254267;63.91406709829312;70.28722778104768;62.72513243084167;59.862860506180105;312.2230723955268
779;Estrato 5;ANTIOQUIA;MAÑANA;54.07913669064748;57.160071942446045;58.59172661870504;57.82913669064748;53.210431654676256;279.00539568345323
780;Estrato 5;ANTIOQUIA;NOCHE;38.148148148148145;38.03703703703704;40.0;43.648148148148145;37.851851851851855;197.42592592592592
781;Estrato 5;ANTIOQUIA;SABATINA;38.52884615384615;38.95192307692308;39.07692307692308;42.50961538461539;37.55769230769231;196.79807692307693
782;Estrato 5;ANTIOQUIA;TARDE;53.109756097560975;56.292682926829265;56.96341463414634;57.65853658536585;52.829268292682926;275.5914634146341
783;Estrato 5;ANTIOQUIA;UNICA;53.41860465116279;54.8875968992248;55.98837209302326;56.81395348837209;52.457364341085274;272.5736434108527
784;Estrato 5;ARAUCA;COMPLETA;45.25;57.5;50.25;51.0;51.25;255.75
785;Estrato 5;ARAUCA;MAÑANA;40.06666666666667;47.0;42.13333333333333;46.46666666666667;41.93333333333333;218.6
786;Estrato 5;ARAUCA;NOCHE;41.333333333333336;38.0;34.0;47.666666666666664;38.0;203.33333333333334
787;Estrato 5;ARAUCA;SABATINA;34.666666666666664;40.0;35.666666666666664;40.666666666666664;39.333333333333336;192.0
788;Estrato 5;ARAUCA;TARDE;45.5;34.0;34.5;44.0;40.5;202.5
789;Estrato 5;ATLANTICO;COMPLETA;61.278894472361806;64.58542713567839;73.14070351758794;63.482412060301506;61.7713567839196;317.8743718592965
790;Estrato 5;ATLANTICO;MAÑANA;44.0;48.1484375;50.5078125;50.765625;44.9765625;236.25
791;Estrato 5;ATLANTICO;NOCHE;36.02272727272727;37.38636363636363;39.47727272727273;42.77272727272727;38.45454545454545;193.61363636363637
792;Estrato 5;ATLANTICO;SABATINA;40.0;38.25;38.5;47.875;38.75;205.0
793;Estrato 5;ATLANTICO;TARDE;37.333333333333336;41.7;43.7;45.4;41.03333333333333;207.76666666666668
794;Estrato 5;ATLANTICO;UNICA;43.37795275590551;48.10236220472441;45.32283464566929;48.99212598425197;44.8503937007874;231.251968503937
795;Estrato 5;BOGOTA;COMPLETA;68.18217054263566;71.89147286821705;81.21317829457364;69.33462532299741;67.99741602067184;351.3255813953488
796;Estrato 5;BOGOTA;MAÑANA;61.515151515151516;63.84848484848485;71.54545454545455;63.57575757575758;61.27272727272727;316.2121212121212
797;Estrato 5;BOGOTA;NOCHE;41.0;49.4;58.2;51.2;47.2;240.2
798;Estrato 5;BOGOTA;SABATINA;42.0;41.0;37.0;39.0;38.0;199.0
799;Estrato 5;BOGOTA;TARDE;55.666666666666664;60.166666666666664;73.83333333333333;60.333333333333336;55.833333333333336;296.1666666666667
800;Estrato 5;BOGOTA;UNICA;55.6;55.6;70.8;59.6;53.4;285.8
801;Estrato 5;BOGOTÁ;COMPLETA;63.3563025210084;66.52226890756303;74.05588235294118;64.78697478991597;62.648319327731095;325.38697478991594
802;Estrato 5;BOGOTÁ;MAÑANA;52.243781094527364;56.656716417910445;57.42786069651741;55.80597014925373;52.25373134328358;272.4378109452736
803;Estrato 5;BOGOTÁ;NOCHE;46.07692307692308;48.8974358974359;50.46153846153846;50.51282051282051;44.69230769230769;238.92307692307693
804;Estrato 5;BOGOTÁ;SABATINA;35.2;34.4;37.6;40.3;37.3;184.3
805;Estrato 5;BOGOTÁ;TARDE;45.625;48.208333333333336;48.90277777777778;50.84722222222222;45.583333333333336;238.36111111111111
806;Estrato 5;BOGOTÁ;UNICA;55.1;58.32222222222222;59.91111111111111;58.3;54.28888888888889;283.84444444444443
807;Estrato 5;BOLIVAR;COMPLETA;63.2741116751269;66.51776649746193;74.99492385786802;65.248730964467;63.3248730964467;326.93908629441626
808;Estrato 5;BOLIVAR;MAÑANA;44.30172413793103;47.247126436781606;47.49425287356322;48.93390804597701;45.59770114942529;232.98563218390805
809;Estrato 5;BOLIVAR;NOCHE;33.375;36.0;36.625;39.354166666666664;33.520833333333336;178.22916666666666
810;Estrato 5;BOLIVAR;SABATINA;32.8;32.5;32.3;35.8;33.3;167.5
811;Estrato 5;BOLIVAR;TARDE;35.88732394366197;39.647887323943664;37.45070422535211;42.098591549295776;37.32394366197183;193.14084507042253
812;Estrato 5;BOLIVAR;UNICA;39.57142857142857;41.142857142857146;37.42857142857143;42.0;39.142857142857146;201.42857142857142
813;Estrato 5;BOYACA;COMPLETA;59.29299363057325;62.70063694267516;62.92356687898089;59.93630573248408;58.40127388535032;301.54140127388536
814;Estrato 5;BOYACA;MAÑANA;46.42857142857143;52.80952380952381;51.214285714285715;51.04761904761905;48.5;249.0952380952381
815;Estrato 5;BOYACA;SABATINA;47.875;51.125;47.875;53.5;43.5;244.625
816;Estrato 5;BOYACA;TARDE;41.666666666666664;55.0;46.0;54.666666666666664;42.333333333333336;241.33333333333334
817;Estrato 5;BOYACA;UNICA;42.1;47.2;40.7;48.8;41.6;223.1
818;Estrato 5;CALDAS;COMPLETA;63.41525423728814;65.90677966101696;68.2542372881356;62.70338983050848;62.82203389830509;320.33898305084745
819;Estrato 5;CALDAS;MAÑANA;52.166666666666664;52.25925925925926;52.833333333333336;55.925925925925924;52.166666666666664;265.55555555555554
820;Estrato 5;CALDAS;NOCHE;34.18181818181818;34.18181818181818;30.727272727272727;38.09090909090909;33.45454545454545;173.27272727272728
821;Estrato 5;CALDAS;SABATINA;37.5;39.0;40.833333333333336;45.333333333333336;39.75;202.08333333333334
822;Estrato 5;CALDAS;TARDE;55.333333333333336;55.0;40.333333333333336;56.666666666666664;46.333333333333336;261.6666666666667
823;Estrato 5;CALDAS;UNICA;53.4;55.93333333333333;50.8;56.8;51.06666666666667;270.2
824;Estrato 5;CAQUETA;COMPLETA;61.0;67.0;67.0;70.0;57.0;320.0
825;Estrato 5;CAQUETA;MAÑANA;42.714285714285715;45.333333333333336;42.38095238095238;48.19047619047619;43.333333333333336;223.47619047619048
826;Estrato 5;CAQUETA;SABATINA;35.22222222222222;38.55555555555556;33.77777777777778;41.333333333333336;37.77777777777778;189.44444444444446
827;Estrato 5;CAQUETA;TARDE;33.0;40.0;34.0;36.0;33.0;177.0
828;Estrato 5;CAQUETA;UNICA;39.333333333333336;46.833333333333336;43.5;46.666666666666664;43.166666666666664;219.83333333333334
829;Estrato 5;CASANARE;COMPLETA;63.857142857142854;68.57142857142857;72.42857142857143;64.57142857142857;65.71428571428571;330.85714285714283
830;Estrato 5;CASANARE;MAÑANA;41.84615384615385;47.0;45.88461538461539;45.0;44.53846153846154;223.5
831;Estrato 5;CASANARE;SABATINA;37.357142857142854;38.92857142857143;36.5;44.642857142857146;37.785714285714285;197.14285714285714
